Testing MTK 1D Laplacian solving a Poisson Equation
Laplacian order 2 For 20 cell centers.
Mimetic Threshold set to 1e-06
--------------------------------------------------------------------------------------
Staggered Grid	        Calculated Solution	Exact Solution		Abs. Error
--------------------------------------------------------------------------------------
0.000000000000		0.000145091796		-0.000000000000		0.000145091796
0.025000000000		0.039210236728		0.039059144062		0.000151092667
0.075000000000		0.114447556162		0.114308121548		0.000139434615
0.125000000000		0.186015704133		0.185887163096		0.000128541037
0.175000000000		0.254093628245		0.253975253595		0.000118374650
0.225000000000		0.318851548723		0.318742648735		0.000108899988
0.275000000000		0.380451384056		0.380351300740		0.000100083316
0.325000000000		0.439047155873		0.438955263332		0.000091892542
0.375000000000		0.494785374082		0.494701076941		0.000084297141
0.425000000000		0.547805403216		0.547728135139		0.000077268077
0.475000000000		0.598239810921		0.598169033192		0.000070777729
0.525000000000		0.646214699441		0.646149899617		0.000064799824
0.575000000000		0.691850020943		0.691790711575		0.000059309369
0.625000000000		0.735259877457		0.735205594867		0.000054282591
0.675000000000		0.776552806191		0.776503109315		0.000049696876
0.725000000000		0.815832050932		0.815786520217		0.000045530714
0.775000000000		0.853195820205		0.853154056562		0.000041763643
0.825000000000		0.888737532853		0.888699156655		0.000038376198
0.875000000000		0.922546051625		0.922510701759		0.000035349866
0.925000000000		0.954705905384		0.954673238351		0.000032667034
0.975000000000		0.985297500473		0.985267189523		0.000030310949
1.000000000000		1.000033882844		1.000000000000		0.000033882844
--------------------------------------------------------------------------------------
Relative Error: 0.000132438939
